,sub,onset,offset,cat,tier
0,4,10.75,10.98,V,VCV
1,4,17.78,19.5,V,VCV
2,4,20.145,23.095,V,VCV
3,4,26.615,26.955,CV,VCV
4,4,27.89,28.39,V,VCV
5,4,32.895,33.395,VCV,VCV
6,4,33.75,33.93,V,VCV
7,4,54.455,55.135,CVCV,VCV
8,4,55.6,55.78,V,VCV
9,4,70.405,70.615,CV,VCV
10,4,74.135,74.535,VCV,VCV
11,4,75.71,75.85,V,VCV
12,4,112.815,113.085,V,VCV
13,4,117.185,117.415,CV,VCV
14,4,118.515,119.065,CV,VCV
15,4,124.74,125.05,V,VCV
16,4,143.34,143.56,V,VCV
17,4,147.825,148.435,CVCV,VCV
18,4,161.735,164.855,V,VCV
19,4,165.65,166.17,V,VCV
20,4,183.055,183.185,V,VCV
21,4,186.855,187.125,V,VCV
22,4,190.915,190.995,CV,VCV
23,4,217.92,218.13,V,VCV
24,4,228.19,228.59,V,VCV
25,4,240.955,241.145,V,VCV
26,4,245.375,245.635,CV,VCV
27,4,252.33,252.51,V,VCV
28,4,264.255,264.375,V,VCV
29,4,265.85,266.23,V,VCV
30,4,274.19,274.63,VCV,VCV
31,4,280.615,280.825,CV,VCV
32,4,283.515,283.705,CV,VCV
33,4,314.095,314.435,CV,VCV
34,4,331.66,332.05,CV,VCV
35,4,337.85,337.98,V,VCV
36,4,348.14,348.47,VCV,VCV
37,4,349.87,350.0,V,VCV
38,4,350.83,351.24,VCV,VCV
39,4,352.04,352.25,CV,VCV
40,4,353.12,353.33,V,VCV
41,4,370.23,370.37,V,VCV
42,4,387.005,387.245,CV,VCV
43,4,400.75,400.96,CV,VCV
44,4,409.58,409.73,V,VCV
45,4,411.23,411.66,VCV,VCV
46,4,412.35,412.78,V,VCV
47,4,413.7,413.88,V,VCV
48,4,429.875,430.455,V,VCV
49,4,435.87,436.53,V,VCV
50,4,437.385,438.015,V,VCV
51,4,438.565,438.915,V,VCV
52,4,439.755,440.725,V,VCV
53,4,449.265,450.045,V,VCV
54,4,450.86,451.33,VCV,VCV
55,4,455.22,455.47,V,VCV
56,4,460.92,462.14,CVCV,VCV
57,4,462.645,462.915,CV,VCV
58,4,463.335,463.485,V,VCV
59,4,484.995,485.215,V,VCV
60,4,508.03,508.32,V,VCV
61,4,509.15,509.44,V,VCV
62,4,509.73,510.08,V,VCV
63,4,519.51,520.26,CV,VCV
64,4,590.0,590.61,V,VCV
65,4,591.6,591.88,CV,VCV
66,4,593.235,593.555,CV,VCV
67,4,601.11,602.0,VCV,VCV
68,4,603.055,603.245,V,VCV
69,4,606.81,607.31,VCV,VCV
70,4,615.07,615.74,V,VCV
71,4,616.625,617.345,V,VCV
72,4,618.015,618.555,V,VCV
73,4,620.675,621.355,V,VCV
74,4,627.855,628.695,V,VCV
75,4,629.135,629.945,V,VCV
76,4,635.17,635.51,V,VCV
77,4,638.28,639.14,CVCV,VCV
78,4,639.84,641.11,CVCV,VCV
79,4,647.245,647.455,CV,VCV
80,4,651.73,652.42,V,VCV
81,4,653.195,653.975,V,VCV
82,4,657.145,657.365,V,VCV
83,4,677.48,679.23,V,VCV
84,4,680.065,680.265,CV,VCV
85,4,682.435,685.645,CVCV,VCV
86,4,686.33,686.58,CV,VCV
87,4,687.575,687.765,V,VCV
88,4,691.93,692.09,CV,VCV
89,4,694.746,695.012,CV,VCV
90,4,695.431,695.677,CV,VCV
91,4,713.203,713.391,V,VCV
92,4,721.381,721.543,V,VCV
93,4,731.474,731.845,V,VCV
94,4,739.801,739.983,CV,VCV
95,4,742.95,743.08,V,VCV
96,4,746.281,746.593,V,VCV
97,4,755.72,755.856,V,VCV
98,4,757.993,758.11,V,VCV
99,4,776.031,776.368,CV,VCV
100,4,784.874,785.166,V,VCV
101,4,791.526,792.474,CVCV,VCV
102,4,797.077,797.408,V,VCV
103,4,798.138,798.67,V,VCV
104,4,801.365,801.975,CVCV,VCV
105,4,803.02,803.215,CV,VCV
106,4,820.467,820.681,V,VCV
107,4,832.584,833.415,CVCV,VCV
108,4,839.927,840.148,V,VCV
109,4,841.724,842.017,V,VCV
110,4,843.48,843.72,V,VCV
111,4,846.009,846.178,V,VCV
112,4,865.826,865.988,V,VCV
113,4,872.017,872.439,VCV,VCV
114,4,872.767,873.682,VCV,VCV
115,4,880.23,880.321,V,VCV
116,4,888.203,888.495,V,VCV
117,4,893.063,893.407,V,VCV
118,4,908.247,908.455,V,VCV
119,4,919.948,920.376,VCV,VCV
120,4,928.291,928.486,V,VCV
121,4,938.933,939.439,CVCV,VCV
122,4,941.173,941.939,CV,VCV
123,4,952.536,952.763,CV,VCV
124,4,953.168,953.545,VCV,VCV
125,4,991.504,991.777,V,VCV
126,4,1010.776,1011.159,VCV,VCV
127,4,1013.135,1013.239,V,VCV
128,4,1037.309,1037.53,V,VCV
129,4,1043.757,1043.926,CV,VCV
130,4,1051.892,1052.067,CV,VCV
131,4,1063.108,1064.543,CVCV,VCV
132,4,1065.636,1067.669,CVCV,VCV
133,4,1067.957,1068.1,CV,VCV
134,4,1074.034,1074.222,V,VCV
135,4,1078.017,1078.225,V,VCV
136,4,1109.004,1109.28,V,VCV
137,4,1114.882,1115.109,V,VCV
138,4,1163.161,1163.292,V,VCV
139,4,1164.265,1166.349,V,VCV
140,4,1178.442,1178.878,VCV,VCV
141,4,1179.413,1179.634,V,VCV
142,4,1181.159,1181.328,V,VCV
143,4,1184.116,1188.408,CVCV,VCV
144,4,1188.982,1190.164,V,VCV
145,4,1241.298,1241.48,V,VCV
146,4,1249.09,1249.213,V,VCV
147,4,1250.43,1250.586,V,VCV
148,4,1276.987,1278.026,V,VCV
149,4,1279.161,1279.843,V,VCV
150,4,1280.794,1281.612,V,VCV
151,4,1281.904,1282.06,V,VCV
152,4,1303.382,1303.681,VCV,VCV
153,4,1312.368,1312.615,CV,VCV
154,4,1334.516,1334.893,VCV,VCV
155,4,1353.216,1353.521,V,VCV
156,4,1376.899,1377.38,VCV,VCV
157,4,1399.742,1401.437,V,VCV
158,4,1402.92,1404.764,V,VCV
159,4,1408.302,1408.75,V,VCV
160,4,1430.661,1431.044,VCV,VCV
161,4,1432.611,1432.826,V,VCV
162,4,1436.451,1436.88,VCV,VCV
163,4,1443.768,1445.431,V,VCV
164,4,1447.805,1448.064,V,VCV
165,4,1449.434,1450.921,CVCV,VCV
166,4,1452.988,1453.482,CVCV,VCV
167,4,1454.228,1454.455,CV,VCV
168,4,1469.197,1469.392,V,VCV
169,4,1483.176,1483.332,CV,VCV
170,4,1490.701,1491.247,CVCV,VCV
171,4,1492.753,1493.019,CV,VCV
172,4,1494.314,1495.003,CVCV,VCV
173,4,1505.281,1506.352,C,VCV
174,4,1509.35,1510.376,CVCV,VCV
175,4,1553.595,1553.751,V,VCV
176,4,1593.249,1593.425,V,VCV
177,4,1593.915,1594.213,V,VCV
178,4,1595.271,1596.245,V,VCV
179,4,1599.394,1599.81,CV,VCV
180,4,1600.413,1600.608,CV,VCV
181,4,1630.46,1630.739,V,VCV
182,4,1632.618,1633.118,VCV,VCV
183,4,1633.601,1633.952,CV,VCV
184,4,1642.113,1642.581,V,VCV
185,4,1647.281,1649.892,VC,VCV
186,4,1653.553,1653.813,V,VCV
187,4,1658.13,1658.856,CVCV,VCV
188,4,1660.135,1660.876,CVCV,VCV
189,4,1661.66,1661.842,V,VCV
190,4,1670.614,1671.737,VCV,VCV
191,4,1674.694,1674.973,CV,VCV
192,4,1677.131,1677.281,V,VCV
193,4,1679.108,1679.277,CV,VCV
194,4,1697.926,1698.647,VCVC,VCV
195,4,1721.311,1722.382,CVCV,VCV
196,4,1725.287,1725.553,V,VCV
197,4,1755.324,1755.454,V,VCV
198,4,1760.856,1761.148,V,VCV
199,4,1763.502,1764.093,V,VCV
200,4,1773.134,1773.394,CV,VCV
201,4,1779.114,1779.205,V,VCV
202,4,1780.191,1780.399,V,VCV
203,4,1781.632,1782.048,V,VCV
204,4,1785.948,1788.032,V,VCV
0,6,35.71,37.16,V,VCV
1,6,38.895,39.105,V,VCV
2,6,92.75,93.86,V,VCV
3,6,104.105,104.605,V,VCV
4,6,122.045,123.825,V,VCV
5,6,164.875,166.655,V,VCV
6,6,214.145,214.51,V,VCV
7,6,220.26,220.59,VC,VCV
8,6,249.045,249.615,V,VCV
9,6,301.43,301.65,V,VCV
10,6,304.6,304.88,V,VCV
11,6,332.09,333.55,V,VCV
12,6,335.38,337.02,V,VCV
13,6,379.23,379.56,V,VCV
14,6,386.305,386.655,V,VCV
15,6,387.59,388.2,V,VCV
16,6,391.255,393.265,V,VCV
17,6,393.93,395.14,V,VCV
18,6,544.065,544.775,V,VCV
19,6,559.63,561.15,V,VCV
20,6,562.3,562.76,V,VCV
21,6,588.63,589.26,V,VCV
22,6,618.615,619.785,V,VCV
23,6,620.31,620.9,V,VCV
24,6,629.955,631.085,V,VCV
25,6,637.03,638.31,V,VCV
26,6,653.59,654.15,CVCV,VCV
27,6,655.05,655.51,CV,VCV
28,6,661.645,661.985,V,VCV
29,6,663.865,664.405,V,VCV
30,6,665.655,665.935,V,VCV
31,6,667.335,667.655,V,VCV
32,6,668.575,668.805,V,VCV
33,6,670.01,670.4,V,VCV
34,6,671.965,672.465,V,VCV
35,6,678.595,679.055,CV,VCV
36,6,680.515,682.275,V,VCV
37,6,697.315,698.275,V,VCV
38,6,714.835,715.795,V,VCV
39,6,717.481,717.941,V,VCV
40,6,719.031,719.681,VC,VCV
41,6,723.476,723.966,V,VCV
42,6,730.571,732.881,VCV,VCV
43,6,757.376,757.976,V,VCV
44,6,758.506,759.786,V,VCV
45,6,760.106,760.866,V,VCV
46,6,773.646,775.776,V,VCV
47,6,776.171,777.661,V,VCV
48,6,790.656,791.756,V,VCV
49,6,792.436,792.856,V,VCV
50,6,805.876,806.416,VC,VCV
51,6,826.986,827.686,CVC,VCV
52,6,830.996,832.95,VCVC,VCV
53,6,836.121,837.04,CVCV,VCV
54,6,839.736,839.966,V,VCV
55,6,856.741,857.091,V,VCV
56,6,858.056,858.326,V,VCV
57,6,859.886,860.606,V,VCV
58,6,862.236,862.486,V,VCV
59,6,871.051,871.3,V,VCV
60,6,877.416,877.81,V,VCV
61,6,880.336,880.616,V,VCV
62,6,886.656,887.176,CV,VCV
63,6,887.646,889.606,V,VCV
64,6,889.976,891.616,CV,VCV
65,6,892.316,892.736,VC,VCV
66,6,903.316,903.736,CV,VCV
67,6,904.536,905.696,V,VCV
68,6,906.886,908.536,V,VCV
69,6,909.581,911.371,V,VCV
70,6,911.816,912.926,V,VCV
71,6,924.327,926.252,VCV,VCV
72,6,927.519,928.022,VCV,VCV
73,6,928.858,929.765,VCV,VCV
74,6,930.308,930.743,VCV,VCV
75,6,931.084,931.562,VCV,VCV
76,6,936.51,936.958,CV,VCV
77,6,943.588,944.532,CVCV,VCV
78,6,949.499,950.969,CVCV,VCV
79,6,952.425,952.822,CVCV,VCV
80,6,953.583,955.403,V,VCV
81,6,958.216,958.502,V,VCV
82,6,960.902,961.181,VC,VCV
83,6,962.033,962.381,VCV,VCV
84,6,967.091,969.135,V,VCV
85,6,969.796,970.802,V,VCV
86,6,977.167,977.297,CV,VCV
87,6,978.064,978.487,CVCV,VCV
88,6,979.192,979.732,CVCV,VCV
89,6,996.331,996.679,VCV,VCV
90,6,997.949,998.21,VCV,VCV
91,6,999.912,1000.129,VCV,VCV
92,6,1010.456,1010.978,CV,VCV
93,6,1012.327,1012.588,V,VCV
94,6,1021.682,1022.733,V,VCV
95,6,1051.301,1051.674,CV,VCV
96,6,1063.298,1063.652,CV,VCV
97,6,1067.674,1068.189,CV,VCV
98,6,1069.272,1069.651,CV,VCV
99,6,1071.226,1071.983,VC,VCV
100,6,1074.616,1074.932,VCV,VCV
101,6,1084.909,1085.437,CV,VCV
102,6,1087.132,1087.498,CV,VCV
103,6,1088.035,1088.383,V,VCV
104,6,1091.908,1092.219,V,VCV
105,6,1107.396,1107.756,CVC,VCV
106,6,1118.161,1118.503,CVC,VCV
107,6,1120.036,1121.155,CVCV,VCV
108,6,1121.856,1123.664,V,VCV
109,6,1131.442,1132.466,V,VCV
110,6,1135.503,1136.112,V,VCV
111,6,1137.601,1138.433,V,VCV
112,6,1139.29,1139.545,V,VCV
113,6,1145.465,1145.918,VCV,VCV
114,6,1159.311,1160.248,VCVC,VCV
115,6,1175.63,1176.561,V,VCV
116,6,1180.509,1180.77,CVC,VCV
117,6,1248.627,1248.913,V,VCV
118,6,1261.872,1262.623,CVCV,VCV
119,6,1270.294,1270.766,CV,VCV
120,6,1272.59,1273.143,CV,VCV
121,6,1281.116,1281.743,V,VCV
122,6,1282.732,1285.011,VCV,VCV
123,6,1327.335,1328.205,CV,VCV
124,6,1356.918,1357.546,VCV,VCV
125,6,1358.04,1358.699,V,VCV
126,6,1371.057,1371.989,V,VCV
127,6,1374.457,1376.152,VC,VCV
128,6,1377.548,1378.915,V,VCV
129,6,1380.594,1381.19,V,VCV
130,6,1403.395,1404.109,V,VCV
131,6,1407.551,1407.986,CVCV,VCV
132,6,1408.734,1409.051,V,VCV
133,6,1410.091,1410.942,V,VCV
134,6,1428.423,1429.38,VCVC,VCV
135,6,1430.367,1430.609,CV,VCV
136,6,1432.332,1432.866,V,VCV
137,6,1436.441,1436.9,V,VCV
138,6,1437.719,1439.104,V,VCV
139,6,1446.708,1447.199,VCV,VCV
140,6,1450.85,1452.602,CVCV,VCV
141,6,1453.335,1453.727,V,VCV
142,6,1458.97,1459.38,V,VCV
143,6,1469.579,1472.424,CVCV,VCV
144,6,1480.92,1481.162,V,VCV
145,6,1491.068,1493.267,VCVC,VCV
146,6,1494.269,1495.068,VC,VCV
147,6,1497.898,1498.259,V,VCV
148,6,1498.55,1499.04,CVCV,VCV
149,6,1507.563,1508.072,CVCV,VCV
150,6,1511.23,1512.0,V,VCV
151,6,1521.236,1521.447,CV,VCV
152,6,1582.071,1582.497,V,VCV
153,6,1583.447,1583.919,CV,VCV
154,6,1585.322,1585.899,V,VCV
155,6,1600.722,1602.503,V,VCV
156,6,1602.861,1603.643,V,VCV
157,6,1605.011,1606.067,CVCV,VCV
158,6,1606.845,1607.975,CV,VCV
159,6,1615.984,1616.279,CV,VCV
160,6,1626.65,1627.874,CV,VCV
161,6,1629.469,1630.91,V,VCV
162,6,1633.285,1633.664,V,VCV
163,6,1634.347,1634.695,CV,VCV
164,6,1640.225,1640.405,V,VCV
165,6,1646.432,1646.786,V,VCV
166,6,1663.833,1666.472,V,VCV
167,6,1671.88,1672.706,V,VCV
168,6,1676.131,1676.553,CV,VCV
169,6,1677.814,1678.659,V,VCV
170,6,1692.325,1693.704,V,VCV
171,6,1700.142,1700.549,V,VCV
172,6,1715.136,1716.202,V,VCV
173,6,1719.527,1720.304,CV,VCV
174,6,1727.531,1728.412,V,VCV
175,6,1756.6,1757.329,V,VCV
176,6,1762.468,1764.995,V,VCV
177,6,1765.428,1766.36,V,VCV
178,6,1776.142,1776.426,V,VCV
179,6,1777.819,1780.496,VCV,VCV
180,6,1782.358,1783.316,V,VCV
181,6,1784.237,1784.64,V,VCV
182,6,1803.569,1804.052,VCV,VCV
0,10,7.96,8.09,V,VCV
1,10,76.25,76.54,V,VCV
2,10,89.49,91.15,V,VCV
3,10,124.165,124.645,V,VCV
4,10,181.34,181.5,V,VCV
5,10,350.891,351.417,V,VCV
6,10,370.952,371.328,CV,VCV
7,10,375.236,375.997,CV,VCV
8,10,574.93,575.704,V,VCV
9,10,583.882,583.96,V,VCV
10,10,588.527,589.653,V,VCV
11,10,597.615,597.771,V,VCV
12,10,605.412,605.56,V,VCV
13,10,608.972,609.251,V,VCV
14,10,614.002,614.302,V,VCV
15,10,640.289,640.558,V,VCV
16,10,648.909,649.048,V,VCV
17,10,651.004,651.417,V,VCV
18,10,656.475,656.844,CV,VCV
19,10,688.382,688.6,C,VCV
20,10,714.315,714.619,V,VCV
21,10,719.392,719.653,V,VCV
22,10,726.804,728.395,V,VCV
23,10,736.559,737.624,VCV,VCV
24,10,745.929,746.442,CV,VCV
25,10,746.88,747.715,V,VCV
26,10,748.423,748.745,V,VCV
27,10,750.523,751.132,CVC,VCV
28,10,761.474,762.113,V,VCV
29,10,779.187,779.904,CVCV,VCV
30,10,781.123,782.671,VCV,VCV
31,10,787.195,788.286,V,VCV
32,10,788.87,789.531,V,VCV
33,10,792.643,793.521,V,VCV
34,10,794.486,795.659,V,VCV
35,10,796.886,798.586,VCV,VCV
36,10,799.255,800.264,V,VCV
37,10,800.985,801.141,V,VCV
38,10,802.44,804.671,VCV,VCV
39,10,805.528,806.459,V,VCV
40,10,807.143,807.56,CV,VCV
41,10,808.595,809.451,V,VCV
42,10,810.381,811.098,CV,VCV
43,10,813.81,814.049,V,VCV
44,10,831.737,833.45,VCV,VCV
45,10,871.349,873.145,VCVC,VCV
46,10,892.696,893.362,V,VCV
47,10,904.376,904.654,V,VCV
48,10,1021.793,1022.443,V,VCV
49,10,1046.638,1046.928,V,VCV
50,10,1060.828,1060.891,V,VCV
51,10,1061.331,1061.42,V,VCV
52,10,1065.487,1065.818,V,VCV
53,10,1150.531,1150.701,V,VCV
54,10,1164.362,1164.629,V,VCV
55,10,1167.563,1168.022,V,VCV
56,10,1225.395,1225.529,V,VCV
57,10,1226.886,1226.989,V,VCV
58,10,1236.847,1238.195,V,VCV
59,10,1253.997,1254.06,V,VCV
60,10,1254.447,1254.524,V,VCV
61,10,1258.639,1260.268,V,VCV
62,10,1275.446,1277.386,V,VCV
63,10,1277.956,1279.319,V,VCV
64,10,1279.891,1280.37,V,VCV
65,10,1293.492,1293.66,V,VCV
66,10,1298.674,1301.821,V,VCV
67,10,1329.307,1329.54,V,VCV
68,10,1346.119,1346.349,CV,VCV
69,10,1357.447,1358.202,V,VCV
70,10,1358.584,1358.805,V,VCV
71,10,1359.426,1360.245,V,VCV
72,10,1371.122,1371.357,CVCV,VCV
73,10,1441.21,1441.371,V,VCV
74,10,1446.778,1446.884,V,VCV
75,10,1516.787,1517.44,V,VCV
76,10,1545.484,1545.563,V,VCV
77,10,1580.337,1580.51,V,VCV
78,10,1581.243,1581.418,V,VCV
79,10,1582.79,1583.079,VCV,VCV
80,10,1589.56,1590.037,V,VCV
81,10,1593.489,1595.385,V,VCV
82,10,1597.202,1597.58,V,VCV
83,10,1599.258,1599.552,V,VCV
0,11,122.43,122.61,V,VCV
1,11,125.0,125.76,CVC,VCV
2,11,140.24,140.53,V,VCV
3,11,148.18,148.55,C,VCV
4,11,150.855,150.995,V,VCV
5,11,152.335,152.585,CV,VCV
6,11,155.03,155.76,V,VCV
7,11,169.615,170.175,VCV,VCV
8,11,170.975,173.045,V,VCV
9,11,173.65,174.48,V,VCV
10,11,174.995,176.195,VCV,VCV
11,11,176.775,178.165,V,VCV
12,11,183.49,183.91,V,VCV
13,11,184.56,185.05,V,VCV
14,11,185.895,186.22,V,VCV
15,11,192.83,194.16,V,VCV
16,11,215.155,215.385,V,VCV
17,11,228.34,228.64,V,VCV
18,11,238.87,239.2,V,VCV
19,11,249.395,249.995,V,VCV
20,11,265.315,265.725,CV,VCV
21,11,266.18,267.96,V,VCV
22,11,268.88,271.77,V,VCV
23,11,288.796,289.166,V,VCV
24,11,306.041,306.261,V,VCV
25,11,306.941,307.191,V,VCV
26,11,307.996,308.206,V,VCV
27,11,315.411,316.07,V,VCV
28,11,320.201,320.621,VC,VCV
29,11,336.841,337.131,V,VCV
30,11,353.116,354.256,V,VCV
31,11,361.816,362.076,V,VCV
32,11,363.346,363.536,V,VCV
33,11,371.581,371.791,V,VCV
34,11,391.136,392.896,V,VCV
35,11,399.096,399.376,C,VCV
36,11,400.006,400.226,V,VCV
37,11,401.336,402.016,VCV,VCV
38,11,404.496,405.306,V,VCV
39,11,407.871,409.21,V,VCV
40,11,411.716,412.666,V,VCV
41,11,417.871,419.221,VCV,VCV
42,11,420.286,420.956,V,VCV
43,11,421.761,422.361,VCV,VCV
44,11,423.791,424.511,V,VCV
45,11,428.731,429.561,V,VCV
46,11,431.246,431.876,V,VCV
47,11,445.111,445.731,VCV,VCV
48,11,454.171,455.071,VCV,VCV
49,11,467.621,467.871,V,VCV
50,11,487.176,487.806,V,VCV
51,11,547.041,547.221,V,VCV
52,11,552.531,553.121,V,VCV
53,11,555.896,556.576,VCV,VCV
54,11,566.056,566.536,CV,VCV
55,11,567.176,568.046,V,VCV
56,11,570.291,571.341,V,VCV
57,11,587.626,588.376,V,VCV
58,11,590.511,591.441,V,VCV
59,11,593.856,594.306,V,VCV
60,11,608.081,608.621,V,VCV
61,11,610.861,611.111,V,VCV
62,11,639.146,639.386,V,VCV
63,11,657.496,658.886,V,VCV
64,11,671.681,672.101,V,VCV
65,11,686.301,687.211,V,VCV
66,11,689.466,690.49,V,VCV
67,11,694.051,694.701,V,VCV
68,11,764.391,765.0,V,VCV
69,11,787.036,787.646,V,VCV
70,11,795.241,795.471,C,VCV
71,11,835.966,836.646,V,VCV
72,11,909.356,909.766,V,VCV
73,11,945.511,945.871,CV,VCV
74,11,946.981,947.151,V,VCV
75,11,964.666,965.126,V,VCV
76,11,968.186,969.646,V,VCV
77,11,974.226,974.636,V,VCV
78,11,982.751,983.251,V,VCV
79,11,984.231,984.941,V,VCV
80,11,992.196,992.656,V,VCV
81,11,993.606,994.096,V,VCV
82,11,1002.751,1004.001,CV,VCV
83,11,1008.126,1008.616,CV,VCV
84,11,1013.681,1014.221,V,VCV
85,11,1017.281,1017.761,V,VCV
86,11,1031.133,1031.421,CV,VCV
87,11,1040.863,1041.218,V,VCV
88,11,1044.279,1044.779,VCV,VCV
89,11,1070.806,1071.495,V,VCV
90,11,1073.307,1073.641,CV,VCV
91,11,1078.352,1079.141,V,VCV
92,11,1097.314,1098.147,CV,VCV
93,11,1104.95,1105.339,V,VCV
94,11,1230.95,1231.516,CV,VCV
95,11,1235.68,1236.591,V,VCV
96,11,1274.74,1275.052,V,VCV
97,11,1291.784,1292.44,CV,VCV
98,11,1303.183,1303.483,V,VCV
99,11,1306.155,1306.488,V,VCV
100,11,1306.999,1307.976,V,VCV
101,11,1346.564,1347.108,V,VCV
102,11,1378.524,1378.946,V,VCV
103,11,1385.915,1386.548,V,VCV
104,11,1411.356,1411.834,V,VCV
105,11,1438.482,1439.037,V,VCV
106,11,1485.496,1485.741,V,VCV
107,11,1512.277,1512.577,V,VCV
108,11,1528.51,1528.966,V,VCV
109,11,1532.065,1532.687,V,VCV
110,11,1553.656,1554.101,V,VCV
111,11,1555.022,1556.589,V,VCV
112,11,1557.292,1557.903,V,VCV
113,11,1565.467,1567.289,V,VCV
114,11,1615.406,1615.939,V,VCV
115,11,1631.006,1631.283,V,VCV
116,11,1634.604,1635.882,V,VCV
117,11,1639.085,1639.807,V,VCV
118,11,1756.156,1756.478,V,VCV
119,11,1777.338,1778.116,V,VCV
120,11,1787.411,1787.756,V,VCV
121,11,1789.347,1789.947,VC,VCV
122,11,1791.54,1791.822,V,VCV
123,11,1795.194,1795.812,V,VCV
124,11,1797.459,1798.168,V,VCV
125,11,1805.389,1806.026,V,VCV
0,27,617.901,618.541,V,VCV
1,27,656.081,656.301,V,VCV
2,27,665.951,666.551,V,VCV
3,27,669.091,669.511,V,VCV
4,27,679.801,680.231,V,VCV
5,27,687.356,687.616,V,VCV
6,27,689.396,689.576,V,VCV
7,27,701.776,702.306,V,VCV
8,27,707.421,708.051,V,VCV
9,27,716.396,716.736,V,VCV
10,27,759.286,760.126,CV,VCV
11,27,825.886,826.276,V,VCV
12,27,831.281,831.531,V,VCV
13,27,858.256,858.476,V,VCV
14,27,871.376,872.196,V,VCV
15,27,882.616,883.586,V,VCV
16,27,884.211,885.061,V,VCV
17,27,886.316,887.026,V,VCV
18,27,891.471,891.811,V,VCV
19,27,892.811,893.731,V,VCV
20,27,896.091,896.801,VC,VCV
21,27,902.896,903.156,V,VCV
22,27,920.796,921.816,CV,VCV
23,27,923.536,924.626,CV,VCV
24,27,932.081,932.911,V,VCV
25,27,935.366,936.506,V,VCV
26,27,937.086,938.266,VCVC,VCV
27,27,945.526,946.376,CVCV,VCV
28,27,947.271,947.771,CV,VCV
29,27,962.801,963.151,CV,VCV
30,27,965.436,965.716,CV,VCV
31,27,977.206,977.466,V,VCV
32,27,1046.286,1046.536,V,VCV
33,27,1050.281,1050.511,V,VCV
34,27,1051.266,1052.006,V,VCV
35,27,1053.586,1054.026,V,VCV
36,27,1096.346,1096.726,V,VCV
37,27,1099.266,1100.076,V,VCV
38,27,1113.961,1114.241,V,VCV
39,27,1184.051,1185.261,V,VCV
40,27,1236.326,1236.896,V,VCV
41,27,1238.351,1239.321,VCVC,VCV
42,27,1245.616,1246.806,VCV,VCV
43,27,1247.791,1248.411,V,VCV
44,27,1301.111,1301.851,V,VCV
45,27,1302.131,1302.911,V,VCV
46,27,1305.291,1305.521,V,VCV
47,27,1312.046,1312.286,V,VCV
48,27,1352.736,1354.156,V,VCV
49,27,1359.986,1360.416,V,VCV
50,27,1380.716,1384.026,V,VCV
51,27,1400.856,1401.456,CV,VCV
52,27,1402.226,1403.366,CV,VCV
53,27,1441.186,1441.656,V,VCV
54,27,1455.861,1456.111,V,VCV
55,27,1489.156,1490.186,VC,VCV
56,27,1506.051,1506.331,V,VCV
57,27,1528.501,1528.751,V,VCV
58,27,1529.806,1530.036,V,VCV
59,27,1535.581,1535.971,V,VCV
60,27,1557.496,1557.996,V,VCV
61,27,1681.826,1682.106,V,VCV
62,27,1711.686,1713.526,V,VCV
0,28,30.63,31.26,VC,VCV
1,28,38.535,38.905,V,VCV
2,28,46.42,46.77,V,VCV
3,28,61.145,61.575,V,VCV
4,28,110.27,110.65,V,VCV
5,28,133.65,134.68,V,VCV
6,28,140.015,140.915,V,VCV
7,28,145.575,147.195,V,VCV
8,28,163.305,165.365,V,VCV
9,28,169.595,171.115,V,VCV
10,28,178.365,179.075,V,VCV
11,28,182.26,183.11,V,VCV
12,28,183.915,184.165,V,VCV
13,28,207.79,209.66,CV,VCV
14,28,210.695,211.015,V,VCV
15,28,236.125,237.395,V,VCV
16,28,246.92,247.77,V,VCV
17,28,249.145,249.445,V,VCV
18,28,260.275,260.695,V,VCV
19,28,273.755,274.875,CVCV,VCV
20,28,282.585,285.81,CVCV,VCV
21,28,286.835,287.415,CV,VCV
