,sub,onset,offset,cat,tier
10,94,785.535,787.095,V,VCV
11,94,791.845,792.345,V,VCV
12,94,794.635,794.805,V,VCV
13,94,797.69,798.11,V,VCV
14,94,808.99,809.52,CVCV,VCV
15,94,811.095,811.355,CV,VCV
16,94,812.255,812.605,V,VCV
17,94,815.42,815.82,V,VCV
18,94,843.9,844.66,V,VCV
19,94,877.08,877.72,V,VCV
20,94,1000.44,1000.89,V,VCV
21,94,1068.585,1068.875,V,VCV
22,94,1111.76,1112.07,V,VCV
23,94,1148.245,1149.235,V,VCV
24,94,1190.03,1190.27,V,VCV
25,94,1260.26,1260.57,V,VCV
26,94,1272.545,1272.855,V,VCV
27,94,1305.96,1306.22,V,VCV
28,94,1309.33,1309.72,V,VCV
29,94,1331.875,1332.315,VCV,VCV
30,94,1333.485,1334.075,VCV,VCV
31,94,1395.03,1395.6,V,VCV
32,94,1405.055,1405.385,CV,VCV
33,94,1425.13,1425.38,V,VCV
34,94,1432.655,1433.075,CV,VCV
35,94,1462.185,1463.045,CV,VCV
36,94,1474.475,1474.935,V,VCV
37,94,1569.835,1570.225,V,VCV
38,94,1587.15,1587.55,C,VCV
39,94,1588.45,1588.94,C,VCV
40,94,1593.845,1594.355,VC,VCV
41,94,1595.07,1595.49,V,VCV
42,94,1596.19,1596.92,V,VCV
43,94,1597.305,1598.205,V,VCV
44,94,1599.545,1599.925,V,VCV
45,94,1607.845,1608.985,V,VCV
46,94,1619.765,1619.955,V,VCV
47,94,1626.87,1627.62,V,VCV
48,94,1720.205,1721.435,V,VCV
49,94,1722.78,1722.98,V,VCV
50,94,1738.34,1738.74,V,VCV
51,94,1749.34,1749.88,V,VCV
52,94,1756.05,1756.3,CV,VCV
53,94,1757.175,1757.625,CV,VCV
54,94,1758.9,1759.17,CV,VCV
55,94,1760.585,1761.475,V,VCV
56,94,1775.57,1775.8,CV,VCV
57,94,1776.375,1778.395,CVCV,VCV
58,94,1778.615,1779.155,V,VCV
59,94,1801.525,1801.665,V,VCV
60,94,1806.315,1806.455,CV,VCV
61,94,1807.585,1807.845,CV,VCV
0,96,611.06,611.29,V,VCV
1,96,622.725,622.925,V,VCV
2,96,651.855,652.145,V,VCV
3,96,662.26,662.83,VCV,VCV
4,96,665.315,665.565,V,VCV
5,96,690.75,690.99,V,VCV
6,96,729.12,729.85,VC,VCV
7,96,732.215,732.425,CV,VCV
8,96,734.71,735.0,V,VCV
9,96,737.895,738.615,CV,VCV
10,96,739.395,739.885,V,VCV
11,96,741.73,742.92,V,VCV
12,96,747.49,748.005,V,VCV
13,96,753.285,754.675,V,VCV
14,96,758.18,758.42,CV,VCV
15,96,768.52,769.35,V,VCV
16,96,802.77,803.25,VC,VCV
17,96,808.01,808.27,V,VCV
18,96,823.46,823.74,V,VCV
19,96,829.13,829.4,V,VCV
20,96,833.335,833.675,V,VCV
21,96,834.925,835.105,V,VCV
22,96,885.015,885.175,V,VCV
23,96,897.205,897.555,V,VCV
24,96,919.28,919.86,V,VCV
25,96,926.23,926.56,CV,VCV
26,96,945.095,945.375,V,VCV
27,96,949.265,949.535,V,VCV
28,96,950.19,950.5,V,VCV
29,96,958.255,958.485,V,VCV
30,96,1012.39,1012.7,V,VCV
31,96,1013.745,1013.985,V,VCV
32,96,1042.464,1042.67,V,VCV
33,96,1091.589,1091.864,C,VCV
34,96,1164.282,1164.572,V,VCV
35,96,1177.931,1178.137,V,VCV
36,96,1201.545,1201.744,V,VCV
37,96,1232.842,1233.025,V,VCV
38,96,1233.589,1233.833,V,VCV
39,96,1284.133,1284.897,VCVC,VCV
40,96,1289.15,1290.553,CVCV,VCV
41,96,1292.941,1293.258,V,VCV
42,96,1295.241,1295.694,CVC,VCV
43,96,1295.694,1295.701,,VCV
44,96,1298.129,1299.036,CVCV,VCV
45,96,1303.51,1304.46,CVCV,VCV
46,96,1310.605,1312.052,CVCV,VCV
47,96,1312.495,1312.899,CV,VCV
48,96,1316.668,1317.637,CVCV,VCV
49,96,1323.632,1324.539,CVCV,VCV
50,96,1325.493,1325.748,V,VCV
51,96,1333.816,1334.232,V,VCV
52,96,1342.915,1343.256,V,VCV
53,96,1346.149,1346.305,V,VCV
54,96,1352.094,1352.373,V,VCV
55,96,1355.792,1356.047,V,VCV
56,96,1358.845,1359.329,V,VCV
57,96,1367.938,1368.124,V,VCV
58,96,1371.198,1371.509,V,VCV
59,96,1379.922,1380.071,V,VCV
60,96,1391.46,1391.628,V,VCV
61,96,1392.617,1393.051,V,VCV
62,96,1397.858,1398.032,V,VCV
63,96,1398.37,1398.867,V,VCV
64,96,1399.856,1400.036,V,VCV
65,96,1416.628,1418.175,VCVC,VCV
66,96,1418.624,1419.09,VC,VCV
67,96,1421.516,1421.857,VC,VCV
68,96,1441.013,1441.566,V,VCV
69,96,1465.184,1466.06,V,VCV
70,96,1476.839,1477.671,V,VCV
71,96,1481.575,1481.867,V,VCV
72,96,1482.64,1483.41,V,VCV
73,96,1488.391,1488.558,V,VCV
74,96,1533.074,1533.41,V,VCV
75,96,1679.871,1679.97,V,VCV
76,96,1809.414,1810.011,V,VCV
0,97,623.66,625.1,V,VCV
1,97,631.73,632.87,VCV,VCV
2,97,668.48,669.03,V,VCV
3,97,719.555,720.065,V,VCV
4,97,725.21,726.19,V,VCV
5,97,820.11,821.02,V,VCV
6,97,862.955,864.375,CVCV,VCV
7,97,865.905,866.735,CVCV,VCV
8,97,871.67,872.41,V,VCV
9,97,874.12,874.5,V,VCV
10,97,877.36,878.14,V,VCV
11,97,881.44,882.12,V,VCV
12,97,936.23,936.53,CV,VCV
13,97,1016.405,1017.115,V,VCV
14,97,1046.95,1047.63,V,VCV
15,97,1083.64,1084.02,V,VCV
16,97,1085.46,1086.04,V,VCV
17,97,1158.9,1159.82,V,VCV
18,97,1164.84,1165.03,V,VCV
19,97,1393.395,1394.595,VCV,VCV
20,97,1396.245,1397.005,VCV,VCV
21,97,1401.695,1402.715,CV,VCV
22,97,1520.085,1520.555,V,VCV
23,97,1567.486,1568.026,V,VCV
24,97,1684.596,1685.076,V,VCV
0,99,616.68,617.21,V,VCV
1,99,650.19,650.79,CV,VCV
2,99,678.395,678.905,V,VCV
3,99,758.965,759.925,V,VCV
4,99,779.09,779.55,V,VCV
5,99,811.935,813.055,V,VCV
6,99,838.69,839.54,V,VCV
7,99,849.475,849.715,V,VCV
8,99,902.45,903.27,V,VCV
9,99,939.945,940.385,V,VCV
10,99,950.17,950.57,V,VCV
11,99,977.845,978.275,V,VCV
12,99,981.735,981.985,V,VCV
13,99,986.775,987.485,V,VCV
14,99,1002.995,1003.405,V,VCV
15,99,1005.075,1005.475,V,VCV
16,99,1009.44,1011.05,V,VCV
17,99,1038.31,1038.7,V,VCV
18,99,1040.57,1040.98,V,VCV
19,99,1060.1,1060.5,V,VCV
20,99,1079.145,1079.415,V,VCV
21,99,1102.975,1103.235,VC,VCV
22,99,1111.45,1111.87,V,VCV
23,99,1153.425,1154.105,VC,VCV
24,99,1165.68,1166.14,V,VCV
25,99,1182.845,1183.615,V,VCV
26,99,1184.775,1185.835,CVCV,VCV
27,99,1191.06,1191.74,V,VCV
28,99,1196.865,1197.795,VCVC,VCV
29,99,1210.605,1211.785,VCV,VCV
30,99,1214.34,1215.23,V,VCV
31,99,1216.67,1217.81,VCVC,VCV
32,99,1253.219,1253.689,V,VCV
33,99,1254.429,1255.059,V,VCV
34,99,1323.219,1323.629,V,VCV
35,99,1342.239,1343.209,V,VCV
36,99,1344.009,1344.749,V,VCV
37,99,1346.079,1350.029,V,VCV
38,99,1351.069,1352.829,V,VCV
39,99,1367.344,1368.344,CV,VCV
40,99,1374.424,1375.63,V,VCV
41,99,1376.204,1377.89,VCV,VCV
42,99,1459.539,1460.059,V,VCV
43,99,1491.384,1491.764,V,VCV
44,99,1591.409,1592.009,V,VCV
45,99,1642.774,1643.574,VCVC,VCV
46,99,1766.839,1767.459,V,VCV
47,99,1771.404,1772.0,VCV,VCV
48,99,1776.299,1777.549,V,VCV
49,99,1780.219,1781.179,VCV,VCV
50,99,1786.824,1787.384,V,VCV
51,99,1794.149,1794.409,V,VCV
52,99,1797.254,1798.284,VCV,VCV
53,99,1798.554,1799.234,V,VCV
54,99,1800.149,1801.109,CVCV,VCV
55,99,1802.774,1803.244,CVCV,VCV
56,99,1804.724,1805.814,VCVC,VCV
0,101,605.81,606.95,V,VCV
1,101,622.17,623.28,V,VCV
2,101,698.175,698.625,V,VCV
3,101,706.4,707.99,V,VCV
4,101,732.685,733.295,V,VCV
5,101,748.58,749.16,V,VCV
6,101,750.23,751.01,V,VCV
7,101,751.56,751.96,V,VCV
8,101,842.55,843.0,V,VCV
9,101,858.555,858.895,V,VCV
10,101,860.015,860.455,V,VCV
11,101,863.245,863.635,V,VCV
12,101,886.21,887.62,V,VCV
13,101,910.585,911.015,V,VCV
14,101,916.04,916.69,V,VCV
15,101,917.135,917.885,V,VCV
16,101,918.67,920.65,VCV,VCV
17,101,928.53,929.54,V,VCV
18,101,930.075,931.205,V,VCV
19,101,935.05,935.8,V,VCV
20,101,936.145,936.575,V,VCV
21,101,936.79,937.13,V,VCV
22,101,960.1,960.98,V,VCV
23,101,983.16,983.7,V,VCV
24,101,1016.02,1017.49,V,VCV
25,101,1018.025,1019.495,V,VCV
26,101,1020.03,1021.03,V,VCV
27,101,1043.55,1044.38,V,VCV
28,101,1089.455,1090.865,V,VCV
29,101,1100.94,1101.62,V,VCV
30,101,1156.59,1157.6,CVCV,VCV
31,101,1195.685,1196.565,V,VCV
32,101,1211.055,1212.275,V,VCV
33,101,1212.835,1214.365,VCVC,VCV
34,101,1214.98,1215.94,CVCV,VCV
35,101,1217.66,1219.17,CVCV,VCV
36,101,1219.695,1219.845,CV,VCV
37,101,1235.432,1236.282,V,VCV
38,101,1239.557,1240.247,V,VCV
39,101,1264.902,1265.722,V,VCV
40,101,1443.332,1443.792,V,VCV
41,101,1446.122,1446.602,V,VCV
42,101,1483.842,1484.492,V,VCV
43,101,1509.997,1510.517,V,VCV
44,101,1511.117,1511.307,V,VCV
45,101,1514.172,1514.892,V,VCV
46,101,1558.502,1559.282,V,VCV
47,101,1559.872,1560.012,V,VCV
48,101,1588.042,1588.552,V,VCV
49,101,1594.377,1595.007,V,VCV
50,101,1694.692,1694.922,V,VCV
51,101,1739.657,1740.387,V,VCV
52,101,1761.552,1762.112,V,VCV
53,101,1780.402,1780.842,V,VCV
54,101,1830.512,1831.752,V,VCV
0,105,610.485,611.015,V,VCV
1,105,620.25,620.83,VC,VCV
2,105,654.56,655.1,V,VCV
3,105,659.54,659.82,V,VCV
4,105,660.93,661.44,CVCV,VCV
5,105,771.245,771.765,V,VCV
6,105,789.865,790.655,V,VCV
7,105,860.41,861.58,V,VCV
8,105,875.915,876.405,V,VCV
9,105,917.05,917.37,CV,VCV
10,105,952.04,953.28,V,VCV
11,105,954.61,954.91,V,VCV
12,105,966.65,967.42,V,VCV
13,105,1050.145,1050.865,V,VCV
14,105,1126.409,1127.167,CVC,VCV
15,105,1131.831,1132.331,V,VCV
16,105,1135.738,1136.381,V,VCV
17,105,1140.13,1141.459,V,VCV
18,105,1144.265,1144.894,CVC,VCV
19,105,1180.087,1180.515,CV,VCV
20,105,1197.443,1198.086,V,VCV
21,105,1223.857,1224.871,V,VCV
22,105,1353.569,1354.697,VC,VCV
23,105,1355.419,1355.89,CV,VCV
24,105,1382.167,1382.782,V,VCV
25,105,1394.559,1394.973,V,VCV
26,105,1406.284,1407.027,VC,VCV
27,105,1408.169,1409.055,V,VCV
28,105,1414.845,1415.23,V,VCV
29,105,1424.863,1425.449,CV,VCV
30,105,1429.394,1429.894,V,VCV
31,105,1432.589,1432.96,V,VCV
32,105,1434.417,1434.917,V,VCV
33,105,1443.923,1444.366,V,VCV
34,105,1448.244,1448.944,V,VCV
35,105,1463.607,1464.265,V,VCV
36,105,1475.976,1476.504,CVC,VCV
37,105,1490.516,1490.859,V,VCV
38,105,1497.044,1498.057,CVCV,VCV
39,105,1498.708,1499.094,CV,VCV
40,105,1503.43,1504.258,V,VCV
41,105,1509.259,1509.588,V,VCV
42,105,1513.762,1514.534,VCV,VCV
43,105,1515.419,1516.091,VC,VCV
44,105,1519.541,1520.155,V,VCV
45,105,1525.999,1526.428,V,VCV
46,105,1527.612,1529.012,V,VCV
47,105,1530.026,1530.712,V,VCV
48,105,1549.525,1549.925,V,VCV
49,105,1553.112,1553.597,V,VCV
50,105,1569.051,1570.38,VCVC,VCV
51,105,1574.36,1576.118,VC,VCV
52,105,1595.948,1596.348,V,VCV
53,105,1600.16,1600.646,V,VCV
54,105,1618.816,1619.145,V,VCV
55,105,1621.055,1621.384,V,VCV
56,105,1626.619,1626.99,V,VCV
57,105,1630.016,1630.643,V,VCV
58,105,1631.387,1631.887,V,VCV
59,105,1636.48,1636.866,V,VCV
60,105,1643.406,1644.306,V,VCV
61,105,1644.998,1645.984,VCV,VCV
62,105,1647.537,1647.851,V,VCV
63,105,1654.09,1654.476,V,VCV
64,105,1655.426,1657.169,CV,VCV
65,105,1659.597,1660.068,VCV,VCV
66,105,1673.025,1673.285,CV,VCV
67,105,1673.639,1673.939,CV,VCV
68,105,1684.141,1684.684,CV,VCV
69,105,1685.685,1686.513,V,VCV
70,105,1706.208,1706.851,V,VCV
71,105,1731.798,1733.127,V,VCV
72,105,1735.033,1736.219,V,VCV
73,105,1758.482,1758.982,CV,VCV
74,105,1782.098,1782.941,V,VCV
0,106,616.38,617.05,CVCV,VCV
1,106,639.24,639.72,VCV,VCV
2,106,651.835,652.175,VCV,VCV
3,106,666.96,667.11,V,VCV
4,106,668.5,668.84,VC,VCV
5,106,670.205,670.375,CV,VCV
6,106,671.395,671.885,VCV,VCV
7,106,672.515,672.775,V,VCV
8,106,678.04,678.3,VCV,VCV
9,106,682.065,682.605,VCVC,VCV
10,106,683.86,684.31,VCVC,VCV
11,106,685.25,685.49,VC,VCV
12,106,686.64,686.93,VCV,VCV
13,106,687.96,688.11,V,VCV
14,106,693.06,693.3,CV,VCV
15,106,695.105,695.225,V,VCV
16,106,696.65,697.26,VCV,VCV
17,106,698.83,699.17,VCV,VCV
18,106,700.675,701.175,VCV,VCV
19,106,706.87,707.0,V,VCV
20,106,714.83,715.39,CVCV,VCV
21,106,717.55,717.88,VC,VCV
22,106,719.73,720.1,VCV,VCV
23,106,722.34,722.78,V,VCV
24,106,724.625,724.825,C,VCV
25,106,727.98,728.59,CVC,VCV
26,106,735.24,735.43,CV,VCV
27,106,740.34,741.49,CVCV,VCV
28,106,742.28,742.58,V,VCV
29,106,744.985,745.695,CV,VCV
30,106,765.235,765.365,V,VCV
31,106,768.025,768.355,CV,VCV
32,106,770.355,770.625,CV,VCV
33,106,771.935,772.245,CV,VCV
34,106,773.655,774.075,V,VCV
35,106,777.64,777.86,CV,VCV
36,106,793.495,793.775,V,VCV
37,106,798.19,799.13,CV,VCV
38,106,805.815,805.945,V,VCV
39,106,806.955,807.245,V,VCV
40,106,808.745,808.905,V,VCV
41,106,810.57,811.01,VCV,VCV
42,106,814.255,814.425,CV,VCV
43,106,816.025,816.685,V,VCV
44,106,817.67,817.91,V,VCV
45,106,818.535,818.705,V,VCV
46,106,819.835,820.015,V,VCV
47,106,827.14,827.28,V,VCV
48,106,833.635,833.875,V,VCV
49,106,866.31,866.73,VCV,VCV
50,106,880.795,881.175,V,VCV
51,106,883.77,883.92,V,VCV
52,106,895.62,896.01,V,VCV
53,106,897.84,898.0,CV,VCV
54,106,902.445,902.785,V,VCV
55,106,928.46,928.89,CVCV,VCV
56,106,932.64,932.99,V,VCV
57,106,934.11,934.55,VCV,VCV
58,106,935.795,936.045,V,VCV
59,106,936.985,937.345,VCV,VCV
60,106,975.45,975.81,CVCV,VCV
61,106,982.045,982.435,CVCV,VCV
62,106,984.125,984.715,VCV,VCV
63,106,992.665,993.015,VCV,VCV
64,106,996.145,996.605,CV,VCV
65,106,1012.33,1012.51,V,VCV
66,106,1013.835,1014.215,CVCV,VCV
67,106,1019.66,1019.74,CV,VCV
68,106,1021.035,1021.155,CV,VCV
69,106,1022.85,1023.29,VCV,VCV
70,106,1028.065,1028.695,VC,VCV
71,106,1029.915,1030.865,CVCV,VCV
72,106,1035.205,1035.355,CV,VCV
73,106,1038.945,1039.515,VCV,VCV
74,106,1048.44,1049.3,CVCV,VCV
75,106,1065.037,1065.407,VCV,VCV
76,106,1066.477,1066.867,CVCV,VCV
77,106,1070.037,1070.167,CV,VCV
78,106,1072.417,1072.627,CV,VCV
79,106,1075.747,1076.157,VCV,VCV
80,106,1081.807,1082.237,VCV,VCV
81,106,1083.107,1083.337,CV,VCV
82,106,1093.297,1093.557,CV,VCV
83,106,1096.242,1096.502,V,VCV
84,106,1098.117,1098.297,V,VCV
85,106,1100.142,1100.612,VCV,VCV
86,106,1101.692,1101.932,CV,VCV
87,106,1122.747,1123.107,V,VCV
88,106,1124.842,1125.902,VC,VCV
89,106,1129.877,1130.227,V,VCV
90,106,1136.987,1137.477,V,VCV
91,106,1138.807,1139.157,VCV,VCV
92,106,1141.297,1141.647,V,VCV
93,106,1143.467,1143.627,V,VCV
94,106,1144.762,1145.162,VCV,VCV
95,106,1148.137,1148.717,CVCV,VCV
96,106,1149.832,1150.182,CV,VCV
97,106,1158.072,1158.302,V,VCV
98,106,1164.752,1165.262,VCV,VCV
99,106,1203.082,1203.442,V,VCV
100,106,1260.637,1261.467,V,VCV
101,106,1284.777,1285.137,V,VCV
102,106,1294.792,1295.002,V,VCV
103,106,1306.142,1306.372,V,VCV
104,106,1315.682,1315.882,CV,VCV
105,106,1325.607,1325.867,CV,VCV
106,106,1339.272,1339.812,CVCV,VCV
107,106,1344.537,1344.777,CV,VCV
108,106,1353.352,1353.552,V,VCV
109,106,1362.167,1362.517,VCV,VCV
110,106,1364.187,1364.537,V,VCV
111,106,1371.137,1371.267,V,VCV
112,106,1372.877,1373.077,V,VCV
113,106,1388.692,1388.852,CV,VCV
114,106,1401.767,1401.967,CV,VCV
115,106,1419.692,1419.922,CV,VCV
116,106,1426.342,1426.792,VCV,VCV
117,106,1443.852,1444.192,V,VCV
118,106,1519.567,1519.727,V,VCV
119,106,1522.752,1522.952,CV,VCV
120,106,1524.717,1525.337,VCV,VCV
121,106,1527.652,1527.922,V,VCV
122,106,1538.3,1538.413,CV,VCV
123,106,1539.649,1539.92,V,VCV
124,106,1550.855,1551.021,CV,VCV
125,106,1552.646,1552.756,CV,VCV
126,106,1553.815,1554.29,CVCV,VCV
127,106,1562.191,1562.278,V,VCV
128,106,1584.628,1585.033,VCV,VCV
129,106,1588.14,1588.606,V,VCV
130,106,1590.469,1590.772,VCV,VCV
131,106,1594.801,1594.924,VCV,VCV
132,106,1601.615,1601.708,V,VCV
133,106,1603.844,1604.354,V,VCV
134,106,1615.194,1615.631,VCV,VCV
135,106,1619.773,1620.096,VC,VCV
136,106,1623.02,1623.169,CV,VCV
137,106,1624.288,1624.448,CV,VCV
138,106,1626.487,1626.829,CVCV,VCV
139,106,1636.887,1637.251,CV,VCV
140,106,1639.524,1639.591,V,VCV
141,106,1644.762,1644.964,V,VCV
142,106,1647.741,1647.878,CV,VCV
143,106,1661.259,1661.492,CVCV,VCV
144,106,1662.829,1663.173,CVCV,VCV
145,106,1668.668,1668.828,V,VCV
146,106,1672.626,1673.002,VC,VCV
147,106,1674.219,1675.539,V,VCV
148,106,1688.033,1688.141,V,VCV
149,106,1690.946,1691.378,V,VCV
150,106,1696.081,1696.169,V,VCV
151,106,1708.101,1708.517,CVCV,VCV
152,106,1709.516,1709.647,CV,VCV
153,106,1710.102,1710.233,V,VCV
154,106,1711.296,1711.652,CV,VCV
155,106,1713.402,1713.489,V,VCV
156,106,1716.4,1716.908,V,VCV
157,106,1718.52,1718.75,V,VCV
158,106,1720.807,1721.568,VC,VCV
159,106,1722.362,1722.639,VC,VCV
160,106,1724.256,1724.405,V,VCV
161,106,1725.839,1726.073,V,VCV
162,106,1728.545,1728.731,V,VCV
163,106,1735.648,1736.027,CVCV,VCV
164,106,1746.538,1746.769,CV,VCV
165,106,1747.684,1748.109,CVCV,VCV
166,106,1749.247,1749.466,V,VCV
167,106,1751.076,1751.266,CV,VCV
168,106,1771.655,1771.76,CV,VCV
169,106,1773.402,1773.708,VCV,VCV
170,106,1774.561,1774.777,VCV,VCV
171,106,1777.18,1777.405,V,VCV
172,106,1787.154,1787.353,V,VCV
0,113,848.41,848.71,V,VCV
1,113,940.97,942.13,V,VCV
2,113,944.59,944.86,V,VCV
3,113,958.115,958.575,V,VCV
4,113,961.535,961.795,V,VCV
5,113,970.625,971.375,V,VCV
6,113,972.73,972.95,CV,VCV
7,113,978.45,978.75,V,VCV
8,113,979.39,979.66,V,VCV
9,113,996.955,997.465,V,VCV
10,113,1003.13,1003.38,V,VCV
11,113,1004.275,1004.525,V,VCV
12,113,1006.68,1007.09,V,VCV
13,113,1050.544,1050.844,V,VCV
14,113,1052.644,1052.904,CV,VCV
15,113,1062.104,1064.064,CVC,VCV
16,113,1080.594,1080.994,CV,VCV
17,113,1086.754,1087.334,V,VCV
18,113,1119.264,1120.304,V,VCV
19,113,1121.974,1122.284,V,VCV
20,113,1123.149,1123.459,V,VCV
21,113,1132.364,1132.704,C,VCV
22,113,1136.514,1136.774,V,VCV
23,113,1137.874,1138.124,V,VCV
24,113,1140.839,1141.209,V,VCV
25,113,1192.604,1192.884,V,VCV
26,113,1197.664,1198.344,VCV,VCV
27,113,1198.944,1199.374,V,VCV
28,113,1215.499,1216.189,V,VCV
29,113,1221.964,1222.374,V,VCV
30,113,1226.049,1226.309,V,VCV
31,113,1227.379,1227.889,V,VCV
32,113,1231.694,1232.214,V,VCV
33,113,1268.394,1268.834,V,VCV
34,113,1276.874,1277.144,V,VCV
35,113,1310.699,1311.009,V,VCV
36,113,1317.404,1317.824,V,VCV
37,113,1330.264,1330.954,V,VCV
38,113,1335.929,1337.459,CVCV,VCV
39,113,1350.084,1351.204,CV,VCV
40,113,1362.674,1363.254,V,VCV
41,113,1378.314,1379.064,V,VCV
42,113,1388.759,1391.11,VC,VCV
43,113,1391.824,1392.024,V,VCV
44,113,1392.484,1392.934,V,VCV
45,113,1430.149,1430.559,V,VCV
46,113,1441.734,1442.364,VCV,VCV
47,113,1491.879,1492.309,V,VCV
48,113,1492.854,1493.384,CVC,VCV
49,113,1494.05,1494.609,CV,VCV
50,113,1500.774,1501.53,CV,VCV
51,113,1508.254,1509.72,V,VCV
52,113,1511.399,1511.909,V,VCV
53,113,1513.654,1514.634,V,VCV
54,113,1551.584,1552.224,VC,VCV
55,113,1552.474,1554.234,V,VCV
56,113,1555.214,1555.744,V,VCV
57,113,1565.719,1566.329,V,VCV
58,113,1566.734,1567.474,CV,VCV
59,113,1567.884,1568.444,V,VCV
60,113,1569.594,1571.244,V,VCV
61,113,1576.469,1576.889,V,VCV
62,113,1620.359,1620.809,V,VCV
63,113,1677.654,1678.054,V,VCV
64,113,1699.974,1700.364,CV,VCV
65,113,1729.189,1731.619,CV,VCV
66,113,1738.234,1738.594,V,VCV
67,113,1740.884,1741.784,V,VCV
68,113,1743.904,1745.804,V,VCV
69,113,1767.234,1768.064,CV,VCV
70,113,1768.629,1768.959,V,VCV
71,113,1772.104,1775.734,V,VCV
72,113,1777.809,1778.279,CV,VCV
73,113,1784.254,1784.784,CV,VCV
74,113,1785.479,1787.639,V,VCV
75,113,1788.169,1789.0,V,VCV
76,113,1789.594,1790.444,V,VCV
77,113,1790.913,1791.679,V,VCV
78,113,1801.579,1802.333,CV,VCV
79,113,1802.897,1804.163,CV,VCV
0,115,39.16,39.73,V,VCV
1,115,127.305,127.855,V,VCV
2,115,181.63,182.13,V,VCV
3,115,243.5,244.04,V,VCV
4,115,317.61,317.91,V,VCV
5,115,331.72,331.98,V,VCV
6,115,345.14,345.56,V,VCV
7,115,347.94,348.32,V,VCV
8,115,361.64,362.42,V,VCV
9,115,367.08,367.72,V,VCV
10,115,375.93,376.28,V,VCV
11,115,407.085,407.235,V,VCV
12,115,424.02,424.84,V,VCV
13,115,426.41,426.67,V,VCV
14,115,431.43,431.64,V,VCV
15,115,446.155,447.285,V,VCV
16,115,447.99,448.46,V,VCV
17,115,450.015,450.465,V,VCV
18,115,454.67,454.99,V,VCV
19,115,458.24,460.27,V,VCV
20,115,467.935,468.975,V,VCV
21,115,474.285,475.135,V,VCV
22,115,475.49,476.79,V,VCV
23,115,479.61,480.66,V,VCV
24,115,486.455,486.935,V,VCV
25,115,487.495,488.345,V,VCV
26,115,494.705,496.695,V,VCV
27,115,502.99,503.6,V,VCV
28,115,504.165,505.005,V,VCV
29,115,558.72,559.11,V,VCV
30,115,559.705,560.005,V,VCV
31,115,560.345,560.555,V,VCV
32,115,561.74,563.81,V,VCV
33,115,565.955,566.295,V,VCV
0,118,626.79,627.09,V,VCV
1,118,748.45,748.79,V,VCV
2,118,974.79,974.97,V,VCV
3,118,985.67,985.88,V,VCV
4,118,1046.795,1047.535,V,VCV
5,118,1052.635,1052.905,V,VCV
6,118,1124.74,1125.16,V,VCV
7,118,1130.94,1131.15,V,VCV
8,118,1151.495,1151.955,V,VCV
9,118,1173.825,1173.985,V,VCV
10,118,1200.175,1200.625,V,VCV
11,118,1201.44,1202.71,V,VCV
12,118,1311.415,1311.665,V,VCV
13,118,1366.06,1366.5,V,VCV
14,118,1371.43,1372.18,V,VCV
15,118,1393.775,1394.105,V,VCV
16,118,1404.2,1404.5,V,VCV
17,118,1407.1,1407.34,V,VCV
18,118,1413.18,1413.48,CV,VCV
19,118,1434.64,1435.58,VCVC,VCV
20,118,1436.305,1436.765,V,VCV
21,118,1735.615,1736.365,V,VCV
22,118,1773.67,1774.65,V,VCV
23,118,1775.84,1776.13,V,VCV
24,118,1791.745,1791.915,V,VCV
25,118,1801.87,1802.9,V,VCV
26,118,1803.225,1804.41,V,VCV
